id,aepi,aepf,aepib,aepfb,aepic,aepfc,info,time,fcalls,nrotorpoints
25,472.42389686354784,478.0915239228469,474.2287928520744,479.9135158802813,472.42389686354784,478.0915239228469,Finished successfully: optimality conditions satisfied,1020.4412999153137,602,60
26,472.5803581174147,478.5757374929966,474.38761361312936,480.3957449118587,472.5803581174147,478.5757374929966,Finished successfully: optimality conditions satisfied,1088.6722869873047,651,60
27,472.47415351680746,478.0353302857891,474.2792984089327,479.8573889002515,472.47415351680746,478.0353302857891,Finished successfully: optimality conditions satisfied,905.7648940086365,525,60
28,472.294968333968,477.5946282059179,474.0970287425099,479.4159436295264,472.294968333968,477.5946282059179,Finished successfully: optimality conditions satisfied,802.1333742141724,455,60
29,471.9767910282295,478.07037106091457,473.78102784183466,479.89093070731207,471.9767910282295,478.07037106091457,Finished successfully: optimality conditions satisfied,1369.5428259372711,784,60
30,472.94578729481697,477.9942371796053,474.7531230402585,479.81096592986154,472.94578729481697,477.9942371796053,Finished successfully: optimality conditions satisfied,1096.6618299484253,630,60
31,472.0801461284799,478.2132010598482,473.8827709761284,480.03850488778534,472.0801461284799,478.2132010598482,Finished successfully: optimality conditions satisfied,945.067106962204,553,60
32,472.7521428109585,477.5630965228778,474.5587297965776,479.3849145198086,472.7521428109585,477.5630965228778,Finished successfully: optimality conditions satisfied,1719.6789650917053,924,60
33,471.86042779164904,477.6522062018516,473.66287999374026,479.4720558260719,471.86042779164904,477.6522062018516,Finished successfully: optimality conditions satisfied,764.0009272098541,434,60
34,471.4620395974348,478.07599039680616,473.263440186819,479.8931513734476,471.4620395974348,478.07599039680616,Finished successfully: optimality conditions satisfied,850.6604421138763,504,60
35,472.24052479456066,477.158909417421,474.0429924848671,478.98253621656863,472.24052479456066,477.158909417421,Finished successfully: optimality conditions satisfied,729.8804800510406,420,60
36,472.53673564512286,477.682566943442,474.34130865527953,479.5033345899255,472.53673564512286,477.682566943442,Finished successfully: optimality conditions satisfied,707.9728569984436,406,60
37,472.4523281221386,477.89060736682507,474.25531618695663,479.712474168823,472.4523281221386,477.89060736682507,Finished successfully: optimality conditions satisfied,1112.8681778907776,637,60
38,472.2213852085795,477.9147117237058,474.02701661150144,479.73464736845455,472.2213852085795,477.9147117237058,Finished successfully: optimality conditions satisfied,1084.1043629646301,630,60
39,472.10500183492536,478.0124940562873,473.90769825751056,479.82924243718566,472.10500183492536,478.0124940562873,Finished successfully: optimality conditions satisfied,918.9281649589539,511,60
40,472.7033676118865,478.1040218436551,474.50974040204744,479.9253062543743,472.7033676118865,478.1040218436551,Finished successfully: optimality conditions satisfied,839.6663308143616,497,60
41,471.783548150981,478.14631607688784,473.5874138506085,479.9662378639318,471.783548150981,478.14631607688784,Finished successfully: optimality conditions satisfied,910.8309881687164,532,60
